"Fixed Acidity","pH","Alcohol","Quality","Type"
7.6,3.13,12.3,7,"White"
6.7,3.41,10.4,5,"White"
6.8,3.13,12.1,7,"White"
7.7,3.16,12.5,6,"White"
6.7,3.22,13,6,"White"
7.4,2.99,11,7,"White"
8.3,3.05,10.1,5,"White"
6.6,3.13,9.2,5,"White"
6.8,3.27,12.6,7,"White"
7,3.26,12.2,8,"White"
9.2,3.04,9.8,7,"White"
8.1,3.1,11,6,"White"
7.8,3.22,10,6,"White"
6.8,3.55,9.8,6,"White"
7.9,3.16,10.5,5,"White"
8,3.23,10,5,"White"
8.8,3.02,11.2,6,"White"
7.3,2.99,11,7,"White"
7.3,3.01,11.2,6,"White"
7.4,2.99,11,7,"White"
7.3,3.14,10.5,6,"White"
8.2,3.02,10.6,6,"White"
8.2,3.02,10.6,6,"White"
8.4,3.04,12,6,"White"
8.3,3.05,10.1,5,"White"
8.3,3.05,10.1,6,"White"
6.6,3.13,9.2,5,"White"
6.9,3.25,11,5,"White"
8,3.34,10,6,"White"
6.6,3.28,8.7,6,"White"
7.2,3.04,8.7,5,"White"
14.2,3.15,11.1,6,"White"
7.9,3.04,11,6,"White"
7.4,3.15,11.1,6,"White"
6.6,3.28,8.7,6,"White"
7.2,3.04,8.7,5,"White"
8.1,3.1,11.2,7,"White"
7.5,3.14,11.1,7,"White"
7.3,3.24,10.8,6,"White"
7.1,3.38,9,6,"White"
8.5,3.03,10.3,6,"White"
8.9,2.91,9.9,5,"White"
8.1,3.13,10,6,"White"
6,3.21,9.8,6,"White"
7.3,3.24,10.8,6,"White"
7.1,3.38,9,6,"White"
7.1,3.16,9.1,4,"White"
7.2,3.23,10.6,6,"White"
7.3,3.2,10.6,6,"White"
8.9,2.91,9.9,5,"White"
7.9,3.18,10.6,6,"White"
6.7,3.13,9.9,6,"White"
6.7,3.12,9.9,6,"White"
7.1,3.34,12.8,6,"White"
8.5,3.03,10.3,6,"White"
7.9,3.18,10.6,6,"White"
6.6,3.09,8.7,6,"White"
7.3,3.32,12.6,7,"White"
6.9,3.43,11,7,"White"
7.9,3.29,11.2,7,"White"
6.9,3.45,10.7,7,"White"
7.6,3.08,9.6,6,"White"
7.9,3.18,10.6,6,"White"
6.2,3.27,9,4,"White"
8.8,2.96,10.5,4,"White"
7.8,3.29,12.8,6,"White"
9.1,3.15,10.1,5,"White"
7.1,3.3,12.2,7,"White"
7.8,3.29,12.8,6,"White"
9.1,3.15,10.1,5,"White"
8.5,3.14,10.1,6,"White"
7.6,3.06,9.2,5,"White"
7.5,3.33,9.9,5,"White"
7.4,3.52,9.7,6,"White"
6.7,3.21,9.9,5,"White"
6.6,3.21,9.9,5,"White"
7.4,3.52,9.7,6,"White"
6.9,3.54,10.3,6,"White"
7.8,3.16,10.3,5,"White"
8.5,2.88,10.5,4,"White"
6.8,3.63,10.5,6,"White"
6.2,3.32,9.8,6,"White"
7.1,3.31,10.6,4,"White"
6.4,3.58,10.1,5,"White"
7.6,3.22,9,4,"White"
9.8,3.18,9.5,5,"White"
9,2.94,11.5,6,"White"
8.4,3.03,11.9,7,"White"
6.4,3.58,10.1,5,"White"
6.4,3.21,9.2,6,"White"
7.3,3.02,8.7,5,"White"
9.3,3.11,9.8,5,"White"
6.4,3.21,9.2,6,"White"
7.3,3.02,8.7,5,"White"
7,3.35,11.2,6,"White"
7.9,3.08,12.3,6,"White"
6.4,3.34,10.4,6,"White"
6.8,3.13,10.7,6,"White"
8.6,3.13,10.5,6,"White"
7,2.95,9.4,6,"White"
6.4,3.24,9.2,6,"White"
6.6,3.15,11.9,5,"White"
6.4,3.24,9.2,6,"White"
6.3,3.27,9.9,6,"White"
6.7,3.11,11.4,6,"White"
7,2.95,9.4,6,"White"
8.2,3.08,10.7,6,"White"
5.6,3.28,12.7,5,"White"
5.6,3.32,13.5,7,"White"
6.7,3.24,9.5,5,"White"
7.1,3.37,12.9,9,"White"
7.5,3.07,12.5,6,"White"
5.8,3.34,9.5,7,"White"
6.9,2.98,8.6,5,"White"
8.1,3.09,10,7,"White"
7.5,3.07,12.5,6,"White"
8.2,3.12,10.1,6,"White"
7.8,3.03,11.3,7,"White"
8,3.26,10.6,7,"White"
8,3.14,10.8,5,"White"
7.5,3.4,10.7,6,"White"
6.9,3.09,9,6,"White"
6.2,3.22,9.2,6,"White"
6.4,3.14,8.5,6,"White"
6.2,3.41,11.3,8,"White"
7.8,3.03,11.3,7,"White"
8.9,3.13,9.4,5,"White"
6.5,3.11,8.7,6,"White"
7,3.36,9.4,6,"White"
9,3.09,10.5,7,"White"
6.4,3.38,9.7,6,"White"
9,3.31,10.2,6,"White"
8.9,3.13,9.4,5,"White"
8.2,3.19,11.5,6,"White"
7.8,2.94,9.6,6,"White"
6.9,3.23,11.4,5,"White"
8.2,3.19,11.5,6,"White"
7.1,3.41,12.2,8,"White"
7.4,3.2,11,7,"White"
8.3,3.03,9.2,6,"White"
7.5,3.26,10.2,6,"White"
7.8,3.21,10,5,"White"
8.1,3.13,9.7,6,"White"
7.6,2.96,9.2,5,"White"
7.9,3.1,10.5,5,"White"
7.8,3.21,10,5,"White"
6.4,3.27,10.1,6,"White"
7.3,3.42,9.1,7,"White"
8.1,3.09,10.2,7,"White"
7.3,3.42,9.1,7,"White"
7.5,3.17,10.5,7,"White"
6.4,3.27,10.1,6,"White"
7.8,3.05,12.1,7,"White"
7.1,3.4,10.2,5,"White"
6.9,3.65,9.4,4,"White"
7.6,3.08,12.8,7,"White"
6.4,3.12,9,6,"White"
8.2,3.24,10.9,4,"White"
7.9,3.15,8.8,6,"White"
6.6,3.11,9,5,"White"
7.8,3.09,10.2,5,"White"
5.8,3.19,9.2,5,"White"
7.8,3.26,11.3,6,"White"
6.6,3.12,8.8,5,"White"
6.6,3.16,9.3,5,"White"
6.6,3.17,9.4,6,"White"
6.7,3.23,10.3,6,"White"
6.7,2.92,10.8,7,"White"
7.9,3.15,8.8,6,"White"
8.1,3.27,9,4,"White"
6.5,3.41,11.5,8,"White"
7.8,3.25,10.8,5,"White"
8.8,2.95,11.8,6,"White"
7.9,3.12,10.5,7,"White"
7.1,3.14,9.9,6,"White"
7.8,3.2,9.8,6,"White"
7,3.4,11.4,7,"White"
6.6,3.2,9.3,5,"White"
6.6,3.2,9.3,5,"White"
6.8,3.3,10.3,6,"White"
6.2,3.17,8.9,5,"White"
7,3.4,11.4,7,"White"
7.3,3.11,11.1,6,"White"
6.2,3.36,10.4,6,"White"
6.4,3.33,10.1,5,"White"
7.6,3.22,9,5,"White"
6.3,3.74,11.9,6,"White"
7.2,3.12,9,7,"White"
7.2,3.12,9,7,"White"
7.3,3.06,9.1,7,"White"
7.2,3.12,9,7,"White"
7.4,3.46,10,5,"White"
7.3,3.06,9.1,7,"White"
6.7,3.55,9.4,3,"White"
7.1,3.27,11.4,6,"White"
9,3.11,9.7,4,"White"
7.2,3.12,9,7,"White"
7,3.28,11.8,6,"White"
6.7,3.25,10.2,5,"White"
7.7,3.37,9.2,6,"White"
7.2,3.25,11,6,"White"
8.5,3.08,10,6,"White"
6.9,3.32,12.2,6,"White"
7,3.28,11.8,6,"White"
6.3,3.38,11.6,6,"White"
6.7,3.44,10.2,6,"White"
7.9,3.14,10.3,5,"White"
6.5,3.25,8.6,4,"White"
6.7,3.16,9.6,5,"White"
6.7,3.16,9.6,5,"White"
6.6,3.41,11.3,6,"White"
6.4,3.41,9.9,6,"White"
6.8,3.45,9.6,5,"White"
7,3.36,10.6,4,"White"
6.8,3.44,9.8,5,"White"
8.1,3.08,10.5,5,"White"
7,3.24,10.8,5,"White"
7.9,3.22,10,6,"White"
6.6,3.3,10.1,6,"White"
6.8,3.07,9.4,5,"White"
6.5,3.32,11.5,8,"White"
7,3.26,10.8,6,"White"
6.8,3.1,9.9,6,"White"
9.3,3.16,9,4,"White"
5.8,3.38,9.4,6,"White"
7.6,3.46,10.8,7,"White"
8.2,3.5,10.9,7,"White"
7.5,3.24,12,6,"White"
6.5,3.32,11.5,8,"White"
7,3.47,10.5,6,"White"
6.9,3.29,9.3,6,"White"
7,3.23,11.8,6,"White"
7.6,3.48,10,6,"White"
6.8,3.07,9.4,5,"White"
7.5,3.2,11.4,6,"White"
9.2,2.94,10.4,6,"White"
8.7,3.36,9.5,6,"White"
6.6,3.14,11.9,5,"White"
8.1,2.99,11.1,6,"White"
6.9,3.39,9.6,6,"White"
8,3.29,12,6,"White"
6.1,3.14,8.7,5,"White"
6.9,3.39,9.6,6,"White"
7.5,3.24,10,5,"White"
8.4,2.91,11.4,4,"White"
6.6,3.14,9.6,6,"White"
7.7,3.18,12.9,6,"White"
6.3,3.14,9.7,6,"White"
8.3,3.23,9.3,6,"White"
6.6,3.1,9.1,5,"White"
6.1,3.16,8.6,5,"White"
7.5,3.14,9.9,5,"White"
8.3,3.23,9.3,6,"White"
8,3.28,10.9,5,"White"
6.1,3.2,10.2,6,"White"
7.4,3.11,9.7,6,"White"
6.7,3.38,11.4,7,"White"
6.1,3.24,9.5,6,"White"
7.4,3.42,10.2,7,"White"
6.4,3.31,11.1,6,"White"
6.3,3.14,9.7,6,"White"
6.7,3.22,9.3,5,"White"
6.9,3.17,8.8,5,"White"
9.6,2.8,10.6,5,"White"
6.6,3.17,9.3,5,"White"
6.4,3.31,10.2,6,"White"
8,3.16,10.2,6,"White"
6.4,3.46,11,7,"White"
7.3,3.4,9.6,6,"White"
6.7,3.22,9.3,5,"White"
6.9,3.17,8.8,5,"White"
6.6,3.17,8.8,5,"White"
7.4,3.28,8.9,5,"White"
6.6,3.17,10,5,"White"
7.7,3.16,12.2,7,"White"
7.8,3.04,10.9,6,"White"
6.5,3.34,9.5,6,"White"
7.8,3.04,10.9,6,"White"
7.8,3.04,10.9,6,"White"
6.9,3.16,10.8,6,"White"
7.7,3.24,12,6,"White"
6.6,3.56,9.8,5,"White"
6.5,3.34,9.5,6,"White"
6.4,3.42,11,8,"White"
6.4,3.42,11,8,"White"
8.4,3.24,9.8,5,"White"
6.1,3.49,10.5,4,"White"
8.5,3.05,11.4,6,"White"
8.7,3.27,10.1,6,"White"
6.7,3.33,11.6,7,"White"
8.5,3.05,11.4,6,"White"
7.4,3.07,11.8,7,"White"
7.2,3.33,12.1,7,"White"
8.2,3.16,12,5,"White"
7.8,3.08,12.1,7,"White"
9.4,3.15,9.1,5,"White"
6.4,3.36,9.3,5,"White"
7.8,3.2,10.4,6,"White"
7.4,3.27,9.1,5,"White"
6.6,3.32,9.4,5,"White"
6.7,3.16,9.6,6,"White"
7.1,3.19,12,5,"White"
6.9,3.27,11.3,8,"White"
6.8,3.06,8.7,6,"White"
6.4,3.39,9.9,6,"White"
7.6,3.08,9.3,6,"White"
9.4,3.07,9.5,5,"White"
6.8,3.06,8.7,6,"White"
6.4,3.39,9.9,6,"White"
7.6,3.08,9.3,6,"White"
7.5,3.16,9.4,5,"White"
7.6,3.15,9.4,5,"White"
8.8,3.28,8.8,6,"White"
7.5,3.16,9.4,5,"White"
8.8,3.28,8.8,6,"White"
6.6,3.18,9.9,6,"White"
7.6,3.15,9.4,5,"White"
5.6,3.29,12.6,6,"White"
7.2,3.19,11.1,6,"White"
8.2,3,12.8,7,"White"
6.8,3.09,12,6,"White"
6.7,3.36,12,7,"White"
7.2,3.19,9.2,4,"White"
6,3.38,12.3,6,"White"
6.8,3.19,13,6,"White"
6.8,3.09,12,6,"White"
7.4,3.07,10.9,5,"White"
8.2,3,12.8,7,"White"
7.3,3.36,10,6,"White"
6.5,3.22,9,5,"White"
7.1,3.42,10.4,5,"White"
6.5,3.22,9,5,"White"
7.3,3.36,10,6,"White"
7.3,3.36,10,6,"White"
7.7,3.12,11.3,7,"White"
7.7,3.12,11.3,7,"White"
7.4,3.13,12,7,"White"
7.7,3.12,11.3,7,"White"
7.4,3.13,12,7,"White"
6.4,3.6,10.6,6,"White"
8,2.99,9.3,5,"White"
7,3.04,9.4,6,"White"
7.2,3.27,11,7,"White"
6.5,3.44,9.3,6,"White"
7,3.04,9.4,6,"White"
6.9,3.42,10.5,5,"White"
7.2,3.27,11,7,"White"
8.2,3.07,9.5,6,"White"
8.3,3.33,11.2,6,"White"
6.1,3.29,12.3,6,"White"
7.4,3.27,9,5,"White"
7.6,3.07,9,5,"White"
7.4,3.27,9,5,"White"
8.7,2.98,9,5,"White"
7,3.25,11.4,6,"White"
7.1,3.2,11,7,"White"
6.1,3.29,12.3,6,"White"
6.4,3.6,10.4,7,"White"
8.3,3.28,10.3,5,"White"
6.8,3.29,10.5,7,"White"
8,3.14,9.8,6,"White"
10,3.11,10,4,"White"
8.9,3.14,9.7,5,"White"
8.9,3.13,9.7,5,"White"
8,3.14,9.8,6,"White"
6.7,3.32,10.5,6,"White"
7.8,3.14,10,6,"White"
7.3,3.24,11.5,7,"White"
6.6,3.24,9.5,5,"White"
7.1,3.43,10.5,6,"White"
7.6,3.12,10.2,6,"White"
7.6,3.34,9.8,6,"White"
6.9,3.1,11.6,6,"White"
7.4,3.15,11.8,7,"White"
8.2,3.04,10.1,7,"White"
6.3,3.31,10.3,6,"White"
7,3.34,10.4,6,"White"
5.8,3.09,8.9,5,"White"
5.8,3.09,8.9,5,"White"
7.9,3.06,10.8,5,"White"
6.6,3.38,9.2,5,"White"
8,3.18,9.6,6,"White"
8,3.08,10.4,6,"White"
8,3.03,8.7,6,"White"
7.2,3.06,9.2,6,"White"
7.7,3.18,9.2,5,"White"
7.2,3.06,9.2,6,"White"
7.7,3.18,9.2,5,"White"
7.7,3.18,9.2,5,"White"
6.4,3.4,10.2,5,"White"
7.2,3.06,9.2,6,"White"
7,3.2,9,5,"White"
7.3,3.37,9.7,5,"White"
7.2,3.34,9.6,5,"White"
7.6,3.14,10,5,"White"
7.7,3.18,9.2,5,"White"
7.6,3.18,9.1,5,"White"
6.8,3.3,8.7,5,"White"
6.8,3.3,8.7,5,"White"
6.8,3.14,9.5,5,"White"
7.9,2.93,9.5,6,"White"
7.5,2.9,8.9,6,"White"
7.5,2.9,8.9,6,"White"
7.2,3.29,9.9,6,"White"
6.7,3.29,12.6,7,"White"
10,2.72,9.7,6,"White"
7.4,2.96,10.4,5,"White"
8.8,2.93,9.1,6,"White"
7.8,3.01,10.4,5,"White"
7.9,2.93,9.5,6,"White"
7.5,2.9,8.9,6,"White"
6,3.16,10.6,5,"White"
7.9,3.12,12,7,"White"
7.2,2.93,12.5,7,"White"
7.6,3.21,9.6,5,"White"
6.6,3.08,9.2,5,"White"
7.1,3.04,9.9,6,"White"
7.9,2.96,11.7,6,"White"
8.3,3.09,9.6,6,"White"
6.8,3,12,6,"White"
7.2,2.93,12.5,7,"White"
6.6,3.08,9.2,5,"White"
7.1,3.04,9.9,6,"White"
6.6,3.17,8.9,6,"White"
7.3,3.24,9,6,"White"
8.1,3.03,10.2,7,"White"
7.6,3.21,9.6,5,"White"
7,3.29,9.4,5,"White"
8.2,2.97,10.4,5,"White"
7.6,3.15,10.4,4,"White"
6.3,3.16,10,6,"White"
6.3,3.16,10,6,"White"
7.1,3.05,10.5,5,"White"
7,3.23,11.4,6,"White"
8.8,3.08,10.2,5,"White"
9.2,3.04,10.4,6,"White"
7.1,3.24,11,3,"White"
9.2,2.89,10.1,6,"White"
7.2,3,9.2,5,"White"
6.8,3.23,10.3,6,"White"
8.8,3.08,10.2,5,"White"
9.2,3.04,10.4,6,"White"
7.3,3.23,11.1,7,"White"
7.2,3.33,9.9,5,"White"
6.8,3.14,9,5,"White"
8.3,2.93,8.6,5,"White"
6.8,3.14,9,5,"White"
8.3,2.93,8.6,5,"White"
6.3,3.18,9.5,5,"White"
6,3.02,9,5,"White"
8.1,2.99,10,6,"White"
6.4,3.6,9,6,"White"
5.7,3.02,9,5,"White"
7.2,3.34,10.2,7,"White"
6.7,3.04,9.6,5,"White"
8,2.96,9.7,5,"White"
9.9,3.02,10.2,4,"White"
8.1,3.01,13,7,"White"
8.1,3.37,10.8,6,"White"
8,2.96,9.7,5,"White"
6.4,2.89,9,5,"White"
7.2,3.37,9.9,5,"White"
7,3.29,9.2,6,"White"
7.4,2.96,8.7,6,"White"
8.5,2.79,10.1,5,"White"
8.5,2.79,10.1,5,"White"
9.5,2.9,9.5,5,"White"
8.2,3.17,9.9,5,"White"
7.4,2.96,8.7,6,"White"
6.8,3.19,9,5,"White"
6.8,3.03,8.6,6,"White"
7.4,3.12,10.5,6,"White"
8,3.09,9.5,7,"White"
7.6,3.43,10.1,6,"White"
6.3,3.53,11.7,7,"White"
8.3,3.23,10.7,6,"White"
6.3,3.53,11.7,7,"White"
7.6,3.15,9.2,5,"White"
7.5,3.17,8.8,5,"White"
7.5,3.17,8.8,5,"White"
6.8,3.24,9.5,6,"White"
6.8,3.57,10.2,5,"White"
8.4,3.25,9.1,6,"White"
7.9,3.19,10.5,6,"White"
7.5,3.09,9,6,"White"
7.6,3.14,8.9,8,"White"
7.6,3.14,8.9,8,"White"
7.6,3.14,8.9,8,"White"
7.6,3.14,8.9,8,"White"
7.6,3.14,8.9,8,"White"
8.1,3.2,9.1,6,"White"
7.6,3.2,10.1,6,"White"
8.1,3.12,10,5,"White"
8,3.11,9.5,6,"White"
7.1,3.08,12.3,7,"White"
6.4,3.24,9.1,4,"White"
7.6,3.14,8.9,8,"White"
7,3.5,9.6,5,"White"
7.4,3.13,11.6,6,"White"
7,3.34,8.8,6,"White"
8.4,3.34,8.9,6,"White"
7,3.34,8.8,6,"White"
8.4,3.34,8.9,6,"White"
8.4,3.34,8.9,6,"White"
7.3,3.13,9,6,"White"
6.8,3.19,10,5,"White"
6.7,3.18,10,5,"White"
7.6,3.36,11.1,6,"White"
7.4,3.13,11.6,6,"White"
7.4,3.42,10.6,6,"White"
7,3.34,8.8,6,"White"
8.4,3.34,8.9,6,"White"
5.6,3.34,10.1,6,"White"
7.2,3.52,10,5,"White"
8,3.18,12.2,7,"White"
7,3.23,11,6,"White"
7.2,3.52,10,5,"White"
6.8,3.37,11.1,5,"White"
6.6,3.22,10.4,6,"White"
9,2.94,11.8,5,"White"
6.9,3.11,10.8,6,"White"
6.3,3.3,12.5,7,"White"
9,2.94,11.8,5,"White"
7,3.25,11.6,7,"White"
6.6,3.22,10.4,6,"White"
7.7,3.19,11.5,6,"White"
6.3,3.23,10.1,6,"White"
7.6,3.11,9.2,6,"White"
6.3,3.23,10.1,6,"White"
8,3.07,9.2,5,"White"
7.5,3.08,8.9,5,"White"
6.4,3.09,10.1,5,"White"
6.9,3.13,8.9,5,"White"
8.9,3.1,9.7,6,"White"
7.6,3.11,9.2,6,"White"
9.5,3.06,11,6,"White"
7.6,3.14,10.7,5,"White"
6.5,3.24,10.8,6,"White"
7.2,3.41,9.8,5,"White"
7.9,3.25,11,5,"White"
8.8,2.97,10.4,5,"White"
5.7,3.8,10.2,6,"White"
7.6,3.14,10.7,5,"White"
5.5,3.34,9,5,"White"
8.7,3.08,10.6,5,"White"
6.7,3.22,9.5,6,"White"
5.5,3.34,9,5,"White"
5.6,3.34,9.2,6,"White"
7.4,2.97,11,6,"White"
5.7,3.28,9.9,6,"White"
8.7,3.08,10.6,5,"White"
8.3,3.38,9.3,5,"White"
6.8,3.14,9.6,5,"White"
6.8,3.14,9.5,5,"White"
6.3,3.39,9.7,7,"White"
11.8,2.93,9.7,3,"White"
6.8,3.3,8.7,5,"White"
6.8,3.3,8.7,5,"White"
8.6,3.01,12.4,5,"White"
8.6,3.01,12.4,5,"White"
7.3,3.07,10.6,6,"White"
6.8,3.3,8.7,5,"White"
6.7,3.36,12,7,"White"
7.3,3.12,9,5,"White"
5.7,3.13,8.8,5,"White"
6.8,3.22,9.5,5,"White"
6.7,3.32,10.8,6,"White"
6.9,3.16,11.4,5,"White"
7.6,3.6,10.3,5,"White"
6.6,3.3,9.5,6,"White"
7.8,3.15,9.9,5,"White"
7.7,3.16,10.2,5,"White"
7.6,3.16,10.2,5,"White"
5.7,3.44,11,6,"White"
7.1,3.22,12.1,7,"White"
7.3,3.26,9.1,6,"White"
6.5,3.26,9.5,6,"White"
6.6,3.27,9.5,5,"White"
6.6,3.31,9.8,5,"White"
6.6,3.3,9.5,6,"White"
7.6,3.6,10.3,5,"White"
6.8,3.3,9.6,5,"White"
7,3.52,10.2,6,"White"
5.9,3.68,10.5,6,"White"
7.4,3.32,10.4,4,"White"
6.8,3.3,9.6,5,"White"
7.5,3.22,10.7,5,"White"
7.5,3.15,10.5,6,"White"
9.4,2.85,10.6,5,"White"
7.9,3.29,9.6,6,"White"
7.9,3.29,9.6,6,"White"
8.2,3.14,9.5,5,"White"
8.3,3.12,9.4,6,"White"
8.7,3.22,9.8,6,"White"
7.9,3.29,9.6,6,"White"
7.2,3.16,9.2,5,"White"
7.2,3.17,9.5,5,"White"
5.3,3.34,9.2,5,"White"
6.6,2.94,9.4,5,"White"
6.6,2.94,9.4,5,"White"
8.4,3.4,9.3,5,"White"
6.8,3.19,9.1,5,"White"
6.7,3.36,9.5,5,"White"
7.4,3.42,9.1,6,"White"
6,3.63,10.6,5,"White"
6.7,3.36,9.5,5,"White"
6.8,3.19,12.4,6,"White"
6.2,3.18,8.7,5,"White"
6,3.12,8.8,5,"White"
6,3.63,10.6,5,"White"
6.8,3.19,9.1,5,"White"
8.5,3.02,9,5,"White"
8.1,3.16,10.3,6,"White"
7.4,3.42,9.1,6,"White"
7.7,3.12,9.5,6,"White"
6.5,3.3,8.8,5,"White"
6.5,3.3,8.8,5,"White"
6.5,3.3,8.8,5,"White"
5.7,3.38,9.9,5,"White"
7.7,3.12,9.5,6,"White"
6.5,3.3,8.8,5,"White"
6.8,3.14,11.7,4,"White"
7.7,3.21,10.8,5,"White"
6.4,3.43,12,6,"White"
8,3.2,10.3,4,"White"
6.8,3.05,9,5,"White"
7.7,3.19,12.2,7,"White"
6.9,3.39,9.9,5,"White"
6.8,3.05,9,5,"White"
7.7,3.19,12.2,7,"White"
6,3.2,10.1,5,"White"
6.5,3.31,9.3,5,"White"
9.1,3.1,9.5,5,"White"
5.9,3.43,9.2,6,"White"
6.8,3.27,11.7,5,"White"
7,3.35,11,5,"White"
7.1,3.37,9.6,6,"White"
7.1,3.37,9.6,6,"White"
8.3,2.99,11.9,6,"White"
6.8,3.25,10.8,6,"White"
7.2,3.38,10.1,5,"White"
7.9,3.25,10.9,6,"White"
7.2,3.38,10.1,5,"White"
5.5,3.27,10.4,5,"White"
7.1,3.05,9.2,5,"White"
7.7,3.27,9.6,5,"White"
7.7,3.27,9.6,5,"White"
7.5,3.1,9,5,"White"
6.5,3.4,11.5,7,"White"
8.2,3.17,10.2,6,"White"
7.2,3.4,9.9,6,"White"
7.2,3.44,9.6,6,"White"
6.4,3.1,10.6,5,"White"
7.1,3.05,9.2,5,"White"
6.8,3.24,11.8,6,"White"
7,3.18,12.2,6,"White"
7.7,3.27,9.6,5,"White"
7,3.2,10.6,6,"White"
7.5,3.27,10.3,6,"White"
9.8,3.12,10.2,4,"White"
7.8,3.11,10.7,5,"White"
7.9,3.05,11.7,4,"White"
8.5,3.01,12,6,"White"
7.4,3.52,10.6,6,"White"
6.3,3.3,12.2,4,"White"
6,3.47,11,6,"White"
6.8,3.23,12.4,7,"White"
9.9,2.77,9.4,6,"White"
8.5,3.01,12,6,"White"
8.4,2.96,11.6,5,"White"
7,3.18,9.4,5,"White"
7,3.18,9.4,5,"White"
7.4,3.14,9.1,7,"White"
7.4,3.14,9.1,7,"White"
7.4,3.14,9.1,7,"White"
7.4,3.14,9.1,7,"White"
7.4,3.14,9.1,7,"White"
6.9,3.23,9.2,5,"White"
7.6,3.15,9.2,5,"White"
7.4,3.14,9.1,7,"White"
7.4,3.14,9.1,7,"White"
6.9,3.23,9.2,5,"White"
6,3.25,9,7,"White"
7.6,3.15,9.2,5,"White"
7.7,3.22,10.8,6,"White"
8,3.4,9.5,6,"White"
7.4,3.11,11,6,"White"
6.6,3.24,10,5,"White"
6.3,3.22,9.5,5,"White"
6.4,3.29,10.1,6,"White"
7.5,3.19,9.5,7,"White"
6.5,3.08,9.5,5,"White"
6.8,3.11,9.5,5,"White"
6.4,3.35,9.4,6,"White"
7.1,2.92,9.4,6,"White"
7.6,3.31,12.7,6,"White"
9.2,3.09,9.7,5,"White"
7.9,3.27,9.7,6,"White"
7.1,2.92,9.4,6,"White"
6.4,3.35,9.4,6,"White"
6.8,3.11,9.5,5,"White"
7,3.1,11.7,6,"White"
7.3,3.09,11.7,6,"White"
7.1,3.16,9.7,5,"White"
6.6,3.24,9.5,6,"White"
6.4,3.25,9.1,5,"White"
6,3.23,10.3,6,"White"
7.1,3.16,9.7,5,"White"
7.8,3.21,9.9,5,"White"
7.6,3.22,9.9,5,"White"
7.7,3.26,10.2,5,"White"
8.9,3,12.1,6,"White"
6.6,3.15,11.3,7,"White"
7.1,3.19,11.4,5,"White"
7,3.17,12.2,6,"White"
7.4,3.18,9.9,7,"White"
6.9,3.63,10.3,6,"White"
7,3.17,12.2,6,"White"
7.4,3.52,10.4,6,"White"
7.1,3.19,11.4,5,"White"
8.5,3.13,9.9,6,"White"
7.8,3.32,10,5,"White"
8.1,3.21,11.5,6,"White"
7.7,3.44,10.5,6,"White"
6.5,3.28,12.5,7,"White"
7,2.98,10.5,6,"White"
8.5,3.13,9.9,6,"White"
8,3.06,11.4,7,"White"
6.9,3.42,9.8,6,"White"
8,3.06,11.4,7,"White"
7.6,3.03,9.2,4,"White"
7.7,3.08,8.9,5,"White"
7.7,3.07,8.9,5,"White"
7.1,2.92,9.5,7,"White"
6.9,3.21,11.5,6,"White"
7.1,2.92,9.5,7,"White"
6.9,3.21,11.5,6,"White"
8.4,2.96,9.5,6,"White"
6.5,3.35,9.7,5,"White"
7.2,3.17,9.7,5,"White"
6.9,3.32,9.5,6,"White"
7.1,3.16,9.4,5,"White"
6.4,3.13,9,4,"White"
6.1,3.6,10.6,6,"White"
6.9,3.32,9.5,6,"White"
7.2,3.16,9.1,5,"White"
7.1,3.16,9.4,5,"White"
6.1,3.05,8.8,5,"White"
6.7,3.54,10.4,5,"White"
7,3.13,8.9,5,"White"
7.5,3.16,10.6,7,"White"
6.4,3.13,9,4,"White"
6.1,3.6,10.6,6,"White"
7.4,3.28,10.6,6,"White"
6.3,3.23,9,5,"White"
9.2,3.08,8.8,6,"White"
7.4,3.54,10.5,7,"White"
7.2,3.16,9.5,5,"White"
6.3,3.23,9,5,"White"
6.2,3.14,10.4,6,"White"
7.3,3.38,10,6,"White"
7.1,2.97,10.4,5,"White"
7.2,3.11,9,6,"White"
7.6,3.24,9.3,5,"White"
7.2,3.11,9,6,"White"
7.6,3.24,9.3,5,"White"
6.5,3.18,9,6,"White"
8.5,3.06,11.5,6,"White"
6.9,3.11,9,5,"White"
6.6,3.52,10.4,6,"White"
6.9,3.11,9,5,"White"
9.4,3.08,10.6,5,"White"
6.6,3.52,10.4,6,"White"
6.3,3.47,8.5,6,"White"
8.5,3.07,9.3,6,"White"
7.3,3.53,10.5,7,"White"
6.7,3.39,9.9,6,"White"
6.2,3.4,10.4,6,"White"
6.1,3.35,10.1,5,"White"
7.3,3.53,10.5,7,"White"
7.5,3.04,9.2,4,"White"
6.7,3.17,9.4,6,"White"
7.4,3.53,10.6,6,"White"
6.7,3.17,9.4,6,"White"
7.1,3.08,8.7,5,"White"
6.4,3.61,10.2,6,"White"
6.3,3.61,10.3,6,"White"
7.4,3.06,9.5,5,"White"
7.4,3.06,9.5,5,"White"
7.4,3.06,9.5,5,"White"
7.4,3.06,9.5,5,"White"
6.6,3.17,9.4,5,"White"
6.7,3.17,9.4,5,"White"
7.4,3.06,9.5,5,"White"
7.3,3.16,12.6,7,"White"
7.4,3.52,10.5,7,"White"
8.6,3.1,10.8,6,"White"
6.5,3.18,9.9,6,"White"
7.3,3.16,12.6,7,"White"
